,receptor,ligand,scores
43,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/G2019S/pdbqt/8TZC/8TZC.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/7LI3/optimized50/docked/G2019S/8TZC/G2019S_7LI3_size30_43_out.sdf,-10.9
44,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/G2019S/pdbqt/8TZC/8TZC.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/7LI3/optimized50/docked/G2019S/8TZC/G2019S_7LI3_size37_201_out.sdf,-9.6
45,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/G2019S/pdbqt/8TZC/8TZC.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/7LI3/optimized50/docked/G2019S/8TZC/G2019S_7LI3_size37_104_out.sdf,-6.3
46,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/G2019S/pdbqt/8TZC/8TZC.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/7LI3/optimized50/docked/G2019S/8TZC/G2019S_7LI3_size31_224_out.sdf,-7.5
47,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/G2019S/pdbqt/8TZC/8TZC.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/7LI3/optimized50/docked/G2019S/8TZC/G2019S_7LI3_size34_37_out.sdf,-9.2
48,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/G2019S/pdbqt/8TZC/8TZC.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/7LI3/optimized50/docked/G2019S/8TZC/G2019S_7LI3_size28_112_out.sdf,-6.0
49,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/G2019S/pdbqt/8TZC/8TZC.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/7LI3/optimized50/docked/G2019S/8TZC/G2019S_7LI3_size31_180_out.sdf,-9.8
50,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/G2019S/pdbqt/8TZC/8TZC.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/7LI3/optimized50/docked/G2019S/8TZC/G2019S_7LI3_size37_186_out.sdf,-9.8
51,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/G2019S/pdbqt/8TZC/8TZC.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/7LI3/optimized50/docked/G2019S/8TZC/G2019S_7LI3_size34_130_out.sdf,-8.5
52,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/G2019S/pdbqt/8TZC/8TZC.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/7LI3/optimized50/docked/G2019S/8TZC/G2019S_7LI3_size31_41_out.sdf,-6.0
53,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/G2019S/pdbqt/8TZC/8TZC.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/7LI3/optimized50/docked/G2019S/8TZC/G2019S_7LI3_size34_32_out.sdf,-8.7
54,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/G2019S/pdbqt/8TZC/8TZC.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/7LI3/optimized50/docked/G2019S/8TZC/G2019S_7LI3_size32_182_out.sdf,-9.5
55,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/G2019S/pdbqt/8TZC/8TZC.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/7LI3/optimized50/docked/G2019S/8TZC/G2019S_7LI3_size28_106_out.sdf,-5.9
56,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/G2019S/pdbqt/8TZC/8TZC.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/7LI3/optimized50/docked/G2019S/8TZC/G2019S_7LI3_size32_181_out.sdf,-5.8
57,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/G2019S/pdbqt/8TZC/8TZC.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/7LI3/optimized50/docked/G2019S/8TZC/G2019S_7LI3_size28_151_out.sdf,-6.5
58,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/G2019S/pdbqt/8TZC/8TZC.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/7LI3/optimized50/docked/G2019S/8TZC/G2019S_7LI3_size32_211_out.sdf,-9.5
59,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/G2019S/pdbqt/8TZC/8TZC.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/7LI3/optimized50/docked/G2019S/8TZC/G2019S_7LI3_size31_215_out.sdf,-8.2
60,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/G2019S/pdbqt/8TZC/8TZC.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/7LI3/optimized50/docked/G2019S/8TZC/G2019S_7LI3_size34_151_out.sdf,-9.3
61,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/G2019S/pdbqt/8TZC/8TZC.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/7LI3/optimized50/docked/G2019S/8TZC/G2019S_7LI3_size30_177_out.sdf,-10.8
62,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/G2019S/pdbqt/8TZC/8TZC.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/7LI3/optimized50/docked/G2019S/8TZC/G2019S_7LI3_size31_209_out.sdf,-7.4
63,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/G2019S/pdbqt/8TZC/8TZC.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/7LI3/optimized50/docked/G2019S/8TZC/G2019S_7LI3_size34_56_out.sdf,-7.7
64,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/G2019S/pdbqt/8TZC/8TZC.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/7LI3/optimized50/docked/G2019S/8TZC/G2019S_7LI3_size30_178_out.sdf,-8.1
65,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/G2019S/pdbqt/8TZC/8TZC.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/7LI3/optimized50/docked/G2019S/8TZC/G2019S_7LI3_size34_106_out.sdf,-9.3
66,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/G2019S/pdbqt/8TZC/8TZC.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/7LI3/optimized50/docked/G2019S/8TZC/G2019S_7LI3_size28_136_out.sdf,-6.1
67,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/G2019S/pdbqt/8TZC/8TZC.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/7LI3/optimized50/docked/G2019S/8TZC/G2019S_7LI3_size32_38_out.sdf,-10.8
68,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/G2019S/pdbqt/8TZC/8TZC.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/7LI3/optimized50/docked/G2019S/8TZC/G2019S_7LI3_size37_5_out.sdf,-10.5
